sim-time-sec,position/lat-geod-deg,position/long-gc-deg,position/geod-alt-ft,attitude/phi-rad,attitude/theta-rad,attitude/psi-rad,velocities/phidot-rad_sec,velocities/thetadot-rad_sec,velocities/psidot-rad_sec,control/erro_phi,control/erro_theta,control/erro_psi
19.200000000000138,-83.12814264508386,-36.046583323317385,2126672.688478581,-0.05948854079265298,-0.0667362216553966,6.147209574373305,-0.0016192466321866082,-0.00188566358982233,-0.0016040259838457562,,,
19.25000000000014,-83.13003020221552,-36.032196679035955,2127342.4905381165,-0.05959484492576822,-0.06686722512005874,6.146881778707503,-0.0016190063922447398,-0.0018859351569128358,-0.0016037392312659687,,,
19.30000000000014,-83.13191720812523,-36.0178028985406,2128012.2727206005,-0.05970113315381096,-0.06699824182923386,6.146553875785727,-0.0016187662074817043,-0.0018862066466553292,-0.0016034524896477718,,,
19.35000000000014,-83.1338036625385,-36.00340197841059,2128682.035025854,-0.059807405480929804,-0.06712927177846077,6.146225865547114,-0.0016185260779149452,-0.0018864780590646965,-0.0016031657589982151,,,
19.40000000000014,-83.1356895651806,-35.98899391522543,2129351.777453672,-0.059913661911274084,-0.06726031496327944,6.145897747930802,-0.0016182860035618952,-0.0018867493941558274,-0.0016028790393243298,,,
19.45000000000014,-83.1375749157766,-35.974578705564966,2130021.500003884,-0.06001990244899381,-0.06739137137923065,6.145569522875939,-0.0016180459844399764,-0.0018870206519436112,-0.0016025923306331286,,,
19.500000000000142,-83.13945971405136,-35.96015634600936,2130691.2026763004,-0.06012612709823977,-0.06752244102185627,6.145241190321675,-0.0016178060205665993,-0.0018872918324429372,-0.0016023056329316047,,,
19.550000000000143,-83.14134395972957,-35.945726833139055,2131360.885470721,-0.060232335863163323,-0.06765352388669922,6.144912750207167,-0.0016175661119591637,-0.0018875629356686963,-0.0016020189462267337,,,
19.600000000000144,-83.14322765253566,-35.931290163534804,2132030.5483869803,-0.06033852874791682,-0.06778461996930346,6.144584202471577,-0.0016173262586350583,-0.0018878339616357795,-0.0016017322705254705,,,
19.650000000000144,-83.1451107921939,-35.91684633377771,2132700.191424872,-0.060444705756652936,-0.06791572926521387,6.1442555470540725,-0.001617086460611661,-0.0018881049103590787,-0.0016014456058347545,,,
19.700000000000145,-83.14699337842832,-35.90239534044919,2133369.8145842296,-0.060550866893525415,-0.06804685176997637,6.143926783893825,-0.001616846717906338,-0.001888375781853486,-0.001601158952161502,,,
19.750000000000146,-83.14887541096275,-35.88793718013098,2134039.4178648544,-0.06065701216268846,-0.06817798747913797,6.143597912930015,-0.0016166070305364455,-0.001888646576133894,-0.0016008723095126145,,,
19.800000000000146,-83.15075688952084,-35.87347184940519,2134709.001266558,-0.060763141568297124,-0.06830913638824655,6.143268934101825,-0.001616367398519328,-0.0018889172932151969,-0.0016005856778949726,,,
19.850000000000147,-83.15263781382598,-35.85899934485424,2135378.5647891634,-0.060869255114507054,-0.0684402984928512,6.142939847348447,-0.0016161278218723195,-0.0018891879331122887,-0.001600299057315439,,,
19.900000000000148,-83.1545181836014,-35.844519663060915,2136048.1084324834,-0.0609753528054747,-0.06857147378850183,6.142610652609076,-0.0016158883006127433,-0.0018894584958400636,-0.0016000124477808567,,,
19.95000000000015,-83.1563979985701,-35.83003280060836,2136717.6321963337,-0.06108143464535722,-0.06870266227074938,6.142281349822914,-0.0016156488347579105,-0.0018897289814134176,-0.0015997258492980511,,,
20.00000000000015,-83.15827725845489,-35.815538754080066,2137387.136080523,-0.06118750063831241,-0.06883386393514607,6.141951938929171,-0.0016154094243251223,-0.0018899993898472461,-0.0015994392618738289,,,
20.05000000000015,-83.16015596297834,-35.801037520059914,2138056.620084866,-0.06129355078849878,-0.06896507877724488,6.141622419867061,-0.0016151700693316693,-0.0018902697211564455,-0.0015991526855149772,,,
20.10000000000015,-83.16203411186287,-35.786529095132146,2138726.0842091916,-0.06139958510007565,-0.0690963067925997,6.141292792575804,-0.0016149307697948306,-0.001890539975355913,-0.0015988661202282653,,,
20.15000000000015,-83.16391170483061,-35.77201347588137,2139395.528453299,-0.06150560357720285,-0.06922754797676578,6.14096305699463,-0.0016146915257318742,-0.0018908101524605459,-0.0015985795660204433,,,
20.200000000000152,-83.16578874160356,-35.75749065889263,2140064.9528170098,-0.0616116062240411,-0.0693588023252991,6.140633213062772,-0.0016144523371600574,-0.0018910802524852422,-0.001598293022898243,,,
20.250000000000153,-83.16766522190348,-35.7429606407513,2140734.357300135,-0.06171759304475168,-0.06949006983375693,6.140303260719471,-0.0016142132040966272,-0.0018913502754449012,-0.0015980064908683767,,,
20.300000000000153,-83.16954114545192,-35.728423418043185,2141403.7419025,-0.06182356404349675,-0.06962135049769709,6.139973199903976,-0.001613974126558819,-0.0018916202213544219,-0.0015977199699375392,,,
20.350000000000154,-83.17141651197022,-35.7138789873545,2142073.106623913,-0.061929519224438956,-0.06975264431267887,6.139643030555541,-0.001613735104563858,-0.0018918900902287032,-0.001597433460112406,,,
